ID,box,test_date,time_start,set_number,chamber,sex,population,flew,died?,flight_type,flight_details,NOTES,filename,mass,short-wing?,eggs,time_end
311,,10.29,10:15am,52,A-2,,Lake Placid,Y,,B,bursts,,set052-10-29-19-A2.txt,0.041,N,,
387,,10.29,10:15am,52,A-3,,Leesburg,Y,,BC,bursts to continuous bouts,,set052-10-29-19-A3.txt,0.053,N,,
392,P,10.29,10:15am,52,A-4,,Leesburg,N,,,,,set052-10-29-19-A4.txt,0.105,N,,
46,,10.29,10:15am,52,B-1,,Key Largo,N,,,,no recording,NA,0.05,N,,
252,,10.29,10:15am,52,B-2,,North Key Largo,N,,,,no recording,NA,0.095,N,,
238,P,10.29,10:15am,52,B-3,,North Key Largo,N,,,,no recording,NA,0.095,N,,
353,,10.29,10:15am,52,B-4,,Lake Placid,N,,,,no recording,NA,0.032,N,,
156,,DNA,DNA,DNA,DNA,,Lake Wales,DNA,Y,,,,NA,,DNA,,
53,,DNA,DNA,DNA,DNA,,Key Largo,DNA,Y,,,,NA,,DNA,,
221,,DNA,DNA,DNA,DNA,,North Key Largo,DNA,Y,,,,NA,,DNA,,
190,,NA,NA,NA,NA,,North Key Largo,NA,,,,,NA,,Y,,
214,,NA,NA,NA,NA,,North Key Largo,,,,,,NA,,Y,,
8,,NA,NA,NA,NA,,Plantation Key,NA,,,,,NA,,Y,,
18,,NA,NA,NA,NA,,Plantation Key,NA,,,,,NA,,Y,,
41,,NA,NA,NA,NA,,Key Largo,NA,,,,,NA,,Y,,
420,,NA,NA,NA,NA,,Gainesville,NA,,,,,NA,,Y,,
17,,NA,NA,NA,NA,,Plantation Key,NA,,,,no recording,NA,,Y,,
180,P,NA,NA,NA,NA,,North Key Largo,NA,,,,,NA,,Y,,
2,P,NA,NA,NA,NA,,Plantation Key,NA,,,,,NA,,Y,,
201,,NA,NA,NA,NA,,North Key Largo,NA,Y,,,,NA,,Y,,
196,,NA,NA,NA,,,North Key Largo,NA,,,,,NA,,Y,,
76,,NA,NA,NA,NA,,North Key Largo,NA,,,,,NA,,Y,,
210,,NA,NA,NA,NA,,North Key Largo,NA,,,,,NA,,Y,,
202,,NA,NA,NA,NA,,North Key Largo,NA,Y,,,,NA,,Y,,
21,,NA,NA,NA,NA,,Plantation Key,NA,Y,,,,NA,,Y,,
189,,NA,NA,NA,NA,,North Key Largo,NA,,,,,NA,,Y,,
242,,NA,NA,NA,NA,,North Key Largo,NA,Y,,,,NA,,Y,,
250,,NA,NA,NA,NA,,North Key Largo,NA,,,,,NA,,Y,,
417,,NA,NA,NA,NA,,Gainesville,NA,,,,,NA,,Y,,
47,,,,,,,Key Largo,NA,Y,,,,NA,,N,,
405,P,,,,,,Gainesville,NA,Y,,,,NA,,N,,
195,,,,,,,North Key Largo,NA,Y,,,,NA,,N,,
82,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
334,,,,,,,Lake Placid,NA,Y,,,,NA,,,,
158,,,,,,,Lake Wales,NA,Y,,,,NA,0.145,,,
62,,,,,,,Key Largo,NA,Y,,,,NA,,N,,
270,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
86,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
56,,,,,,,Key Largo,NA,Y,,,,NA,,,,
39,,,,,,,Key Largo,NA,Y,,,,NA,,,,
265,,,,,,,North Key Largo,NA,Y,,,,NA,,N,,
16,,,,,,,Plantation Key,NA,Y,,,,NA,,,,
85,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
217,,,,,,,,NA,Y,,,,NA,,N,,
127,,,,,,,Homestead,NA,Y,,,,NA,,,,
13,,,,,,,Plantation Key,NA,Y,,,,NA,,N,,
64,,,,,,,Key Largo,NA,Y,,,,NA,,,,
348,,,,,,,Lake Placid,NA,Y,,,,NA,,N,,
269,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
26,,,,,,,Planation Key,NA,Y,,,,NA,,,,
256,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
239,,,,,,,North Key Largo,NA,Y,,,,NA,,,,
108,,,,,,,Homestead,NA,Y,,,,NA,,,,
308,,10.3,9:30am,53,A-1,,Lake Placid,Y,,B,bursts,,set053-10-30-19-A1.txt,0.038,,,
205,,10.3,9:30am,53,A-2,,North Key Largo,NA,,,,paint fell off ,set053-10-30-19-A2.txt,0.03,,,
323,,10.3,9:30am,53,A-3,,Lake Placid,Y,,C,continuous till 50 minutes; stopped; then continuous +90,,set053-10-30-19-A3.txt,0.036,,,
223,,10.3,9:30am,53,A-4,,North Key Largo,N,,,,,set053-10-30-19-A4.txt,0.058,,,
376,,10.3,9:30am,53,B-1,,Leesburg,Y,,C,continuous starting at 10 min; +90,,set053-10-30-19-B1.txt,0.08,,,
298,P,10.3,9:30am,53,B-2,,Lake Placid,N,,,,,set053-10-30-19-B2.txt,0.13,,,
95,,10.3,9:30am,53,B-3,,Homestead,Y,,B,bursts to continuous to bursts,,set053-10-30-19-B3.txt,0.101,,,
325,,10.3,9:30am,53,B-4,,Lake Placid,N,,,,,set053-10-30-19-B4.txt,0.091,,,
229,,10.3,11:15am,54,A-1,,North Key Largo,N,,,,no recording,NA,0.082,,,
406,,10.3,11:15am,54,A-2,,Gainesville,N,,,,no recording,NA,0.034,,,
399,,10.3,11:15am,54,A-3,,Gainesville,N,,,,no recording,NA,0.05,,,
287,P,10.3,11:15am,54,A-4,,North Key Largo,N,,,,no recording,NA,0.028,,,
67,P,10.3,11:15am,54,B-1,,North Key Largo,Y,,B,bursts,,set054-10-30-19-B1.txt,0.041,,,
84,,10.3,11:15am,54,B-2,,North Key Largo,Y,,B,bursts,,set054-10-30-19-B2.txt,0.046,,,
416,,10.3,11:15am,54,B-3,,Gainesville,Y,,B,bursts,,set054-10-30-19-B3.txt,0.074,,,
351,,10.3,11:15am,54,B-4,,Lake Placid,Y,,C,bursts to continuous; +90,,set054-10-30-19-B4.txt,0.042,,,
234,,10.3,1:50pm,55,A-1,,North Key Largo,N,,,,,set055-10-30-19-A1.txt,0.103,,,
136,,10.3,1:50pm,55,A-2,,Homestead,N,,,,,set055-10-30-19-A2.txt,0.04,,,
152,,10.3,1:50pm,55,A-3,,Lake Wales,Y,,C,continuous; +90,,set055-10-30-19-A3.txt,0.043,,,
159,,10.3,1:50pm,55,A-4,,Lake Wales,N,,,,,set055-10-30-19-A4.txt,0.033,,,
118,,10.3,1:50pm,55,B-1,,Homestead,N,,,,,set055-10-30-19-B1.txt,0.049,,,
90,P,10.3,1:50pm,55,B-2,,Homestead,N,,,,,set055-10-30-19-B2.txt,0.061,,,
336,,10.3,1:50pm,55,B-3,,Lake Placid,Y,,C,continuous; +90,,set055-10-30-19-B3.txt,0.049,,,
333,,10.3,1:50pm,55,B-4,,Lake Placid,N,,,,,set055-10-30-19-B4.txt,0.071,,,
312,,10.3,3:30pm,56,A-1,,Lake Placid,Y,,B,bursts,,set056-10-30-19-A1.txt,0.042,,,
332,,10.3,3:30pm,56,A-2,,Lake Placid,Y,,C,continuous; +90,,set056-10-30-19-A2.txt,0.048,,,
318,,10.3,3:30pm,56,A-3,,Lake Placid,N,,,,,set056-10-30-19-A3.txt,0.035,,,
123,,10.3,3:30pm,56,A-4,,Homestead,Y,,B,bursts,,set056-10-30-19-A4.txt,0.047,,,
92,,10.3,3:30pm,56,B-1,,Homestead,N,,,,,set056-10-30-19-B1.txt,0.041,,,
103,,10.3,3:30pm,56,B-2,,Homestead,Y,,BC,bursts to continuous; +90,,set056-10-30-19-B2.txt,0.048,,,
31,,10.3,3:30pm,56,B-3,,Planatation Key,N,,,,,set056-10-30-19-B3.txt,0.036,,,
300,,10.3,3:30pm,56,B-4,,Lake Placid,N,,,,,set056-10-30-19-B4.txt,0.038,,,
48,,10.31,9:20am,57,A-1,,Key Largo,N,,,,no recording,NA,0.105,,,
264,,10.31,9:20am,57,A-2,,North Key Largo,N,,,,no recording,NA,0.044,,,
253,,10.31,9:20am,57,A-3,,North Key Largo,N,,,,no recording,NA,0.073,,,
284,,10.31,9:20am,57,A-4,,North Key Largo,N,,,,no recording,NA,0.032,,,
258,P,10.31,9:20am,57,B-1,,North Key Largo,N,,,,,set057-10-31-19-B1.txt,0.041,,,
102,,10.31,9:20am,57,B-2,,Homestead,N,,,,,set057-10-31-19-B2.txt,0.118,,,
197,,10.31,9:20am,57,B-3,,North Key Largo,Y,,B,bursts,,set057-10-31-19-B3.txt,0.036,,,
105,,10.31,9:20am,57,B-4,,Homestead,N,,,,,set057-10-31-19-B4.txt,0.086,,,
238,P,10.31,11:00am,58,A-1,,North Key Largo,N,,,,,set058-10-31-19-A1.txt,0.117,,,
387,,10.31,11:00am,58,A-2,,Leesburg,Y,,C,continuous; +90,,set058-10-31-19-A2.txt,0.051,,,
296,P,10.31,11:00am,58,A-3,,Lake Placid,Y,,B,bursts,,set058-10-31-19-A3.txt,0.058,,,
276,,10.31,11:00am,58,A-4,,North Key Largo,Y,,C,continuous; +90,,set058-10-31-19-A4.txt,0.051,,,
295,P,10.31,11:00am,58,B-1,,Lake Placid,Y,,C,continuous; +90,,set058-10-31-19-B1.txt,0.048,,,
302,,10.31,11:00am,58,B-2,,Lake Placid,Y,,C,continuous; +90,,set058-10-31-19-B2.txt,0.079,,,
107,,10.31,11:00am,58,B-3,,Homestead,N,,,,,set058-10-31-19-B3.txt,0.111,,,
252,,10.31,11:00am,58,B-4,,North Key Largo,N,,,,,set058-10-31-19-B4.txt,0.085,,,
299,P,10.31,12:45pm,59,A-1,,Lake Placid,Y,,BC,bursts to continuous; +90,checked every 5 min,set059-10-31-19-A1.txt,0.043,,,
135,,10.31,12:45pm,59,A-2,,Homestead,N,,,,checked every 5 min,set059-10-31-19-A2.txt,0.085,,,
331,,10.31,12:45pm,59,A-3,,Lake Placid,N,,,,checked every 5 min,set059-10-31-19-A3.txt,0.111,,,
262,,10.31,12:45pm,59,A-4,,North Key Largo,Y,,B,bursts to continuous?,checked every 5 min,set059-10-31-19-A4.txt,0.041,,,
280,,10.31,12:45pm,59,B-1,,North Key Largo,N,,,,checked every 5 min,set059-10-31-19-B1.txt,0.043,,,
381,,10.31,12:45pm,59,B-2,,Leesburg,N,,,,checked every 5 min,set059-10-31-19-B2.txt,0.096,,,
129,,10.31,12:45pm,59,B-3,,Homestead,Y,,B,bursts to longer burst,checked every 5 min,set059-10-31-19-B3.txt,0.052,,,
65,,10.31,12:45pm,59,B-4,,Key Largo,N,,,,checked every 5 min,set059-10-31-19-B4.txt,0.071,,,
50,,10.31,2:20pm,60,A-1,,Key Largo,Y,,B,bursts,,set060-10-31-19-A1.txt,0.045,,,
73,,10.31,2:20pm,60,A-2,,North Key Largo,N,,,,,set060-10-31-19-A2.txt,0.042,,,
114,,10.31,2:20pm,60,A-3,,Homestead,N,,,,,set060-10-31-19-A3.txt,0.044,,,
339,,10.31,2:20pm,60,A-4,,Lake Placid,Y,,C,continuous; +90,,set060-10-31-19-A4.txt,0.051,,,
409,,10.31,2:20pm,60,B-1,,Gainesville,N,,,,,set060-10-31-19-B1.txt,0.043,,,
310,,10.31,2:20pm,60,B-2,,Lake Placid,N,,,,,set060-10-31-19-B2.txt,0.147,,,
263,,10.31,2:20pm,60,B-3,,North Key Largo,N,,,,,set060-10-31-19-B3.txt,0.09,,,
183,P,10.31,2:20pm,60,B-4,,North Key Largo,Y,,B,bursts,,set060-10-31-19-B4.txt,0.039,,,
113,,10.31,4:00pm,61,A-1,,Homestead,Y,,C,continuous; +90,,set061-10-31-19-A1.txt,0.039,,,
349,,10.31,4:00pm,61,A-2,,Lake Placid,Y,,B,bursts,,set061-10-31-19-A2.txt,0.037,,,
275,,10.31,4:00pm,61,A-3,,North Key Largo,N,,,,,set061-10-31-19-A3.txt,0.113,,,
187,,10.31,4:00pm,61,A-4,,North Key Largo,N,,,,,set061-10-31-19-A4.txt,0.089,,,
391,P,10.31,4:00pm,61,B-1,,Leesburg,N,,,,no recording,NA,0.035,,,
153,,10.31,4:00pm,61,B-2,,Lake Wales,N,,,,no recording,NA,0.09,,,
384,,10.31,4:00pm,61,B-3,,Leesburg,N,,,,no recording,NA,0.038,,,
255,,10.31,4:00pm,61,B-4,,North Key Largo,N,,,,no recording,NA,0.04,,,
208,,11.01,9:05am,62,A-1,,North Key Largo,N,,,,no recording,NA,0.079,,,
237,P,11.01,9:05am,62,A-2,,North Key Largo,N,,,,no recording,NA,0.043,,,
142,P,11.01,9:05am,62,A-3,,Lake Wales,N,,,,no recording,NA,0.099,,,
303,,11.01,9:05am,62,A-4,,Lake Placid,N,,,,no recording,NA,0.086,,,
120,,11.01,9:05am,62,B-1,,Homestead,Y,,C,continuous; +90,,set062-11-01-19-B1.txt,0.048,,,
375,P,11.01,9:05am,62,B-2,,Leesburg,N,,,,,set062-11-01-19-B2.txt,0.104,,,
78,,11.01,9:05am,62,B-3,,North Key Largo,N,,,,,set062-11-01-19-B3.txt,0.032,,,
404,P,11.01,9:05am,62,B-4,,Gainesville,Y,,C,continuous; +90,,set062-11-01-19-B4.txt,0.082,,,
205,,11.01,10:55am,63,A-1,,North Key Largo,N,,,,,set063-11-01-19-A1.txt,0.03,,,
335,,11.01,10:55am,63,A-2,,Lake Placid,N,,,,,set063-11-01-19-A2.txt,0.092,,,
314,,11.01,10:55am,63,A-3,,Lake Placid,N,,,,,set063-11-01-19-A3.txt,0.072,,,
96,,11.01,10:55am,63,A-4,,Homestead,Y,,C,continuous; +90,,set063-11-01-19-A4.txt,0.045,,,
132,,11.01,10:55am,63,B-1,,Homestead,Y,,C,continuous; +90,,set063-11-01-19-B1.txt,0.055,,,
271,,11.01,10:55am,63,B-2,,North Key Largo,N,,,,,set063-11-01-19-B2.txt,0.035,,,
198,,11.01,10:55am,63,B-3,,North Key Largo,N,,,,,set063-11-01-19-B3.txt,0.056,,,
372,P,11.01,10:55am,63,B-4,,Leesburg,N,,,,,set063-11-01-19-B4.txt,0.124,,,
59,,11.01,12:50pm,64,A-1,,Key Largo,N,,,,no recording,NA,0.038,,,
12,,11.01,12:50pm,64,A-2,,Planatation Key,N,,,,no recording,NA,0.007,,,
46,,11.01,12:50pm,64,A-3,,Key Largo,N,,,,no recording,NA,0.057,,,
285,P,11.01,12:50pm,64,A-4,,North Key Largo,N,,,,no recording,NA,0.095,,,
254,,11.01,12:50pm,64,B-1,,North Key Largo,N,,,,,set064-11-01-19-B1.txt,0.047,,,
35,,11.01,12:50pm,64,B-2,,Planatation Key,N,,,,,set064-11-01-19-B2.txt,0.039,,,
397,,11.01,12:50pm,64,B-3,,Gainesville,N,,,,,set064-11-01-19-B3.txt,0.106,,,
311,,11.01,12:50pm,64,B-4,,Lake Placid,Y,,B,bursts,,set064-11-01-19-B4.txt,0.053,,,
154,,11.01,2:25pm,65,A-1,,Lake Wales,N,,,,,set065-11-01-19-A1.txt,0.057,,,
139,P,11.01,2:25pm,65,A-2,,Lake Wales,N,,,,,set065-11-01-19-A2.txt,0.07,,,
226,,11.01,2:25pm,65,A-3,,North Key Largo,Y,,BC,bursts to continuous; +90,,set065-11-01-19-A3.txt,0.035,,,
288,P,11.01,2:25pm,65,A-4,,North Key Largo,Y,,BC,bursts to continuous; +90,,set065-11-01-19-A4.txt,0.047,,,
346,,11.01,2:25pm,65,B-1,,Lake Placid,N,,,,,set065-11-01-19-B1.txt,0.028,,,
306,,11.01,2:25pm,65,B-2,,Lake Placid,N,,,,,set065-11-01-19-B2.txt,0.128,,,
330,,11.01,2:25pm,65,B-3,,Lake Placid,Y,,BC,bursts to continuous; +90,,set065-11-01-19-B3.txt,0.041,,,
329,,11.01,2:25pm,65,B-4,,Lake Placid,Y,,B,bursts to continuous (back and forth),,set065-11-01-19-B4.txt,0.047,,,
131,,11.01,4:10pm,66,A-1,,Homestead,N,,,,,set066-11-01-19-A1.txt,0.085,,,
126,,11.01,4:10pm,66,A-3,,Homestead,Y,,C,continuous,,set066-11-01-19-A3.txt,0.053,,,
119,,11.01,4:10pm,66,A-2,,Homestead,N,,,,,set066-11-01-19-A2.txt,0.043,,,
410,,11.01,4:10pm,66,A-4,,Gainesville,N,,,,,set066-11-01-19-A4.txt,0.103,,,
313,,11.01,4:10pm,66,B-1,,Lake Placid,Y,,C,continuous,,set066-11-01-19-B1.txt,0.079,,,
342,,11.01,4:10pm,66,B-2,,Lake Placid,N,,,,,set066-11-01-19-B2.txt,0.067,,,
146,P,11.01,4:10pm,66,B-3,,Lake Wales,N,,,,,set066-11-01-19-B3.txt,0.037,,,
125,,11.04,9:05am,67,A-1,,Homestead,Y,,C,continuous; +90; stopped flying around 1 hour and 50 minutes,around 57 minutes the logger quit unexpectantly; decided to start an extra 30 minute trial even though had been flying for almost 90 minutes,set067-11-04-19-A1.txt,0.053,,,
257,P,11.04,9:05am,67,A-2,,North Key Largo,Y,,CB,continuous; stopped around 55 min --> bursts,,set067-11-04-19-A2.txt,0.03,,,
30,,11.04,9:05am,67,A-3,,Planatation Key,N,,,,,set067-11-04-19-A3.txt,0.075,,,
109,,11.04,9:05am,67,A-4,,Homestead,Y,,C,continuous; +90; +120,,set067-11-04-19-A4.txt,0.082,,,
390,P,11.04,9:05am,67,B-1,,Leesburg,N,,,,,set067-11-04-19-B1.txt,0.037,,,
69,P,11.04,9:05am,67,B-2,,North Key Largo,N,,,,,set067-11-04-19-B2.txt,0.096,,,
380,,11.04,9:05am,67,B-3,,Leesburg,Y,,C,continuous; +90,bug turned while flying so had to readjust ,set067-11-04-19-B3.txt,0.109,,,
320,,11.04,9:05am,67,B-4,,Lake Placid,N,,,,,set067-11-04-19-B4.txt,0.098,,,
408,,11.04,11:10am,68,A-1,,Gainesville,N,,,,,set068-11-04-19-A1.txt,0.051,,,
98,P,11.04,11:10am,68,A-2,,Homestead,N,,,,,set068-11-04-19-A2.txt,0.085,,,
343,,11.04,11:10am,68,A-3,,Lake Placid,N,,,,,set068-11-04-19-A3.txt,0.032,,,
116,,11.04,11:10am,68,A-4,,Homestead,Y,,B,bursts,,set068-11-04-19-A4.txt,0.038,,,
235,,11.04,11:10am,68,B-1,,North Key Largo,Y,,B,bursts,,set068-11-04-19-B1.txt,0.114,,,
101,,11.04,11:10am,68,B-2,,Homestead,Y,,BC,bursts to continuous; +90,,set068-11-04-19-B2.txt,0.041,,,
315,,11.04,11:10am,68,B-3,,Lake Placid,N,,,,,set068-11-04-19-B3.txt,0.088,,,
111,,11.04,11:10am,68,B-4,,Homestead,Y,,B,bursts,,set068-11-04-19-B4.txt,0.04,,,
149,,11.04,12:55pm,69,A-1,,Lake Wales,N,,,,,set069-11-04-19-A1.txt,0.144,,,
89,P,11.04,12:55pm,69,A-2,,Homestead,Y,,C,"continuous; stopped and restarted at 45 min, stopped and restarted 70 min",,set069-11-04-19-A2.txt,0.054,,,
261,,11.04,12:55pm,69,A-3,,North Key Largo,Y,,C,"continuous; stopped and restarted at 60 min, again at 70 min",,set069-11-04-19-A3.txt,0.04,,,
68,P,11.04,12:55pm,69,A-4,,North Key Largo,N,,,,,set069-11-04-19-A4.txt,0.085,,,
204,,11.04,12:55pm,69,B-1,,North Key Largo,N,,,,,set069-11-04-19-B1.txt,0.04,,,
249,,11.04,12:55pm,69,B-2,,North Key Largo,N,,,,,set069-11-04-19-B2.txt,0.044,,,
128,,11.04,12:55pm,69,B-3,,Homestead,N,,,,,set069-11-04-19-B3.txt,0.043,,,
328,,11.04,12:55pm,69,B-4,,Lake Placid,Y,,C,continuous; stoppe and started at 70 min --> bursts,,set069-11-04-19-B4.txt,0.072,,,
319,,11.04,2:30pm,70,A-1,,Lake Placid,Y,,C,continuous; +90,,set070-11-04-19-A1.txt,0.075,,,
15,,11.04,2:30pm,70,A-2,,Planatation Key,N,,,,,set070-11-04-19-A2.txt,0.04,,,
99,P,11.04,2:30pm,70,A-3,,Homestead,Y,,C,continuous; +90,,set070-11-04-19-A3.txt,0.046,,,
283,,11.04,2:30pm,70,A-4,,North Key Largo,N,,,,,set070-11-04-19-A4.txt,0.069,,,
124,,11.04,2:30pm,70,B-1,,Homestead,Y,,B,bursts,,set070-11-04-19-B1.txt,0.051,,,
278,,11.04,2:30pm,70,B-2,,North Key Largo,N,,,,,set070-11-04-19-B2.txt,0.034,,,
34,,11.04,2:30pm,70,B-3,,Planatation Key,N,,,,,set070-11-04-19-B3.txt,0.113,,,
354,,11.04,2:30pm,70,B-4,,Lake Placid,N,,,,,set070-11-04-19-B4.txt,0.063,,,
353,,11.04,,71,A-1,,Lake Placid,N,,,,,set071-11-04-19-A1.txt,0.031,,,
402,P,,,,,,Gainesville,,Y,,,,NA,0.040,,,
259,,11.04,,71,A-2,,North Key Largo,Y,,B,bursts,,set071-11-04-19-A2.txt,0.037,,,
91,P,11.04,,71,A-3,,Homestead,Y,,C,continuous; +90,,set071-11-04-19-A3.txt,0.047,,,
155,,11.04,,71,A-4,,Lake Wales,N,,,,,set071-11-04-19-A4.txt,0.063,,,
413,,11.04,,71,B-1,,Gainesville,N,,,,,NA,,,,
340,,,,,,,Lake Placid,,Y,,,no recording,NA,,,,
282,,,,,,,North Key Largo,,Y,,,,NA,,,,
49,,,,,,,Key Largo,,Y,,,,NA,,,,
58,,,,,,,Key Largo,,Y,,,,NA,,,,
203,,,,,,,North Key Largo,,Y,,,,NA,,,,
81,,,,,,,North Key Largo,,Y,,,,NA,,,,
321,,,,,,,Lake Placid,,Y,,,,NA,,,,
326,,,12:50pm,,,,Lake Placid,,Y,,,,NA,,,,
213,,,12:50pm,,,,North Key Largo,,Y,,,,NA,,,,
66,P,,12:50pm,,,,North Key Largo,,Y,,,,NA,,,,
54,,,,,,,Key Largo,,Y,,,,NA,,,,
337,,,,,,,Lake Placid,,Y,,,,NA,,,,
286,P,,11:10am,,,,North Key Largo,,Y,,,,NA,,,,
279,,,,,,,North Key Largo,,Y,,,,NA,,,,
134,,,,,,,Homestead,,Y,,,,NA,,,,
392,P,,,,,,Leesburg,,Y,,,,NA,,,,
84,,11.05,9:17:am,72,A-1,,North Key Largo,Y,,B,bursts,,set72-11-05-19-A1_84.txt,0.045,,,
302,,11.05,9:19am,72,A-2,,Lake Placid,Y,,C,continuous,*noticed eggs on 11.06 not 11.05,set72-11-05-19-A2_302.txt,0.088,,Y,1:15pm
96,,11.05,9:21am,72,A-3,,Homestead,Y,,B,bursts,,set72-11-05-19-A3_96.txt,0.046,,,
67,P,11.05,9:22am,72,A-4,,North Key Largo,Y,,B,bursts,grabbed onto the sensor in the beginning 10 minutes,set072-11-05-19-A22.txt,0.036,,,
339,,11.05,9:23am,72,B-1,,Lake Placid,Y,,C,continuous,,set72-11-05-19-A4_67.txt,0.050,,,10:30am
312,,11.05,9:24am,72,B-2,,Lake Placid,Y,,B,bursts,,set72-11-05-19-B2_312.txt,0.044,,,
95,,11.05,9:25am,72,B-3,,Homestead,Y,,C,continuous,,set72-11-05-19-B3_95.txt,0.083,,,
308,,11.05,9:26am,72,B-4,,Lake Placid,Y,,B,bursts,,set72-11-05-19-B4_308.txt,0.041,,,
136,,11.05,9:57am,72,A-1,,Homestead,Y,,B,bursts,,set72-11-05-19-A1_136.txt,0.042,,,
152,,11.05,9:58am,72,A-3,,Lake Wales,Y,,B,bursts,,set72-11-05-19-A3_152.txt,0.046,,,
288,P,11.05,10:00am,72,A-4,,North Key Largo,Y,,B,bursts,,set72-11-05-19-A4_288.txt,0.044,,,
123,,11.05,10:01am,72,B-2,,Homestead,Y,,B,bursts,,set72-11-05-19-B2_123.txt,0.050,,,
299,P,11.05,10:03am,72,B-4,,Lake Placid,Y,,B,bursts,,set72-11-05-19-B4_299.txt,0.040,,,
404,P,11.05,10:36am,72,A-1,,Gainesville,Y,,C,continuous,,set72-11-05-19-A1_404.txt,0.066,,Y,
197,,11.05,10:38am,72,A-3,,North Key Largo,Y,,B,bursts,,set72-11-05-19-A3_197.txt,0.037,,,
132,,11.05,10:39am,72,A-4,,Homestead,Y,,C,continuous,,set72-11-05-19-A4_132.txt,0.054,,,
387,,11.05,10:40am,72,B-2,,Leesburg,Y,,B,bursts,,set72-11-05-19-B2_387.txt,0.047,,,
349,,11.05,10:42am,72,B-3,,Lake Placid,Y,,BC,bursts to continuous,,set72-11-05-19-B3_349.txt,0.038,,,1:40pm
416,,11.05,10:44am,72,B-4,,Gainesville,Y,,BC,bursts to continuous,,set72-11-05-19-B4_416.txt,0.076,,Y,
295,,11.05,11:17am,72,A-3,,Lake Placid,Y,,C,continuous,,set72-11-05-19-A3_295.txt,0.042,,,3:24pm
319,,11.05,11:19am,72,B-2,,Lake Placid,Y,,C,continuous,,set72-11-05-19-B2_319.txt,0.091,,,
261,,11.05,11:22am,72,B-4,,North Key Largo,Y,,C,continuous,*definitely ran this one to exhaustion ,set72-11-05-19-B4_261.txt,0.038,,,4:25pm
328,,11.05,1:16pm,72,A-2,,Lake Placid,Y,,B,bursts,,set72-11-05-19-A2_328.txt,0.068,,Y,
311,,11.05,1:49pm,72,A-2,,Lake Placid,Y,,B,bursts,,set72-11-05-19-A2_311.txt,0.044,,,
318,,11.05,1:51pm,72,B-3,,Lake Placid,Y,,B,bursts,,set72-11-05-19-B3_318.txt,0.038,,,
125,,11.06,7:42am,73,A-1,,Homestead,Y,,C,continuous,,set73-11-06-19-A1_125.txt,0.055,,,9:04am
329,,11.06,7:42am,73,A-2,,Lake Placid,Y,,B,bursts,,set73-11-06-19-A2_329.txt,0.045,,,
296,P,11.06,7:43am,73,A-3,,Lake Placid,Y,,B,bursts,,set73-11-06-19-A3_296.txt,0.064,,Y,
111,,11.06,7:43am,73,A-4,,Homestead,Y,,B,bursts,,set73-11-06-19-A4_111.txt,0.040,,,
276,,11.06,7:45am,73,B-1,,North Key Largo,Y,,B,bursts,,set73-11-06-19-B1_276.txt,0.054,,,
129,,11.06,7:45am,73,B-2,,Homestead,Y,,B,bursts,,set73-11-06-19-B2_129.txt,0.052,,,
313,,11.06,7:46am,73,B-3,,Lake Placid,Y,,B,bursts,,set73-11-06-19-B3_313.txt,0.069,,Y,
332,,11.06,7:46am,73,B-4,,Lake Placid,Y,,B,bursts,,set73-11-06-19-B4_332.txt,0.043,,,
91,P,11.06,8:27am,73,A-2,,Homestead,Y,,C,continuous,,set73-11-06-19-A2_91.txt,0.037,,,10:12am
257,P,11.06,8:27am,73,A-3,,North Key Largo,Y,,B,bursts,,set73-11-06-19-A3_257.txt,0.031,,,
226,,11.06,8:28am,73,A-4,,North Key Largo,Y,,B,bursts,,set73-11-06-19-A4_226.txt,0.039,,,
101,,11.06,8:30am,73,B-1,,Homestead,Y,,B,bursts,,set73-11-06-19-B1_101.txt,0.039,,,
323,,11.06,8:31am,73,B-2,,Lake Placid,Y,,C,continuous,,set73-11-06-19-B2_323.txt,0.039,,,9:10am
351,,11.06,8:32am,73,B-3,,Lake Placid,Y,,C,continuous,,set73-11-06-19-B3_351.txt,0.049,,,1:02pm
330,,11.06,8:32am,73,B-4,,Lake Placid,Y,,C,continuous,,set73-11-06-19-B4_330.txt,0.046,,,10:12am
99,P,11.06,9:14am,73,A-1,,Homestead,Y,,BC,bursts to continuous,,set73-11-06-19-A1_99.txt,0.046,,,4:37pm
109,,11.06,9:14am,73,A-3,,Homestead,Y,,B,bursts,,set73-11-06-19-A3_109.txt,0.093,,,
68,P,11.06,9:15am,73,A-4,,North Key Largo,N,,,,,set73-11-06-19-A4_68.txt,0.080,,Y,
376,,11.06,9:16am,73,B-1,,Leesburg,Y,,C,continuous,,set73-11-06-19-B1_376.txt,0.085,,,9:57am
103,,11.06,9:18am,73,B-2,,Homestead,Y,,B,bursts,,set73-11-06-19-B2_103.txt,0.052,,,
336,,11.06,9:54am,73,A-3,,Lake Placid,N,,,,,set73-11-06-19-A3_336.txt,0.054,,,
